label,precision,recall,f1-score,support
T1003.001_35d92515122effdd73801c6ac3021da7,0.0,0.0,0.0,6.0
T1057_f8de05d1741dcc468f772ab0ff4dac72,0.0,0.0,0.0,1.0
T1105_c76968acda4aa1673dadcd67f3ab7664,0.0,0.0,0.0,18.0
T1137_12ad9edefc86af07700fbf49bfdac6ba,0.0,0.0,0.0,13.0
T1204.002_522f3f35cd013e63830fa555495a0081,0.0,0.0,0.0,1.0
T1217_69bbe2183fa09c00ccaac62d48e214f8,0.0,0.0,0.0,5.0
T1496_46da2385-cf37-49cb-ba4b-a739c7a19de4,0.0,0.0,0.0,90.0
T1547.001_0dbdf1a2a87e718a6ac8a8e3415a7fac,0.0,0.0,0.0,7.0
T1566.001_1afaec09315ab71fdfb167175e8a019a,0.0,0.0,0.0,9.0
micro avg,0.0,0.0,0.0,150.0
macro avg,0.0,0.0,0.0,150.0
weighted avg,0.0,0.0,0.0,150.0
