label,precision,recall,f1-score,support
T1003.002_7fa4ea18694f2552547b65e23952cabb,0.0,0.0,0.0,5.0
T1059.001_702bfdd2-9947-4eda-b551-c3a1ea9a59a2,0.0,0.0,0.0,5.0
T1078.001_d0ca00832890baa1d42322cf70fcab1a,0.0,0.0,0.0,1.0
T1105_eb814e03-811a-467a-bc6d-dcd453750fa2,0.0,0.0,0.0,154.0
T1125_da86001b5081fcf773d8e62f22cf2b00,0.0,0.0,0.0,7.0
T1204.002_522f3f35cd013e63830fa555495a0081,0.0,0.0,0.0,1.0
T1490_e90756bb6dcd21462dc4cc452661df91,0.0,0.0,0.0,1.0
T1547.001_163b023f43aba758d36f524d146cb8ea,0.0,0.0,0.0,5.0
T1562.004_41627f71f968225b9f162cb76d16bd9d,0.0,0.0,0.0,11.0
T1566.001_1afaec09315ab71fdfb167175e8a019a,0.0,0.0,0.0,9.0
micro avg,0.0,0.0,0.0,199.0
macro avg,0.0,0.0,0.0,199.0
weighted avg,0.0,0.0,0.0,199.0
