label,precision,recall,f1-score,support
T1033_c0da588f-79f0-4263-8998-7496b1a40596,0.0,0.0,0.0,1.0
T1040_6881a4589710d53f0c146e91db513f01,0.0,0.0,0.0,6.0
T1105_eb814e03-811a-467a-bc6d-dcd453750fa2,0.0,0.0,0.0,154.0
T1112_ba6f6214dbd17c54001e0a163b60f151,0.0,0.0,0.0,3.0
T1204.002_522f3f35cd013e63830fa555495a0081,0.0,0.0,0.0,1.0
T1490_9e5e4c0655fd1b5be88bd40b8251175f,0.0,0.0,0.0,1.0
T1518_8ddfaf982ab359cda13626b870ccb339,0.0,0.0,0.0,3.0
T1548.002_665432a4-42e7-4ee1-af19-a9a8c9455d0c,0.0,0.0,0.0,4.0
T1566.001_1afaec09315ab71fdfb167175e8a019a,0.0,0.0,0.0,9.0
micro avg,0.0,0.0,0.0,182.0
macro avg,0.0,0.0,0.0,182.0
weighted avg,0.0,0.0,0.0,182.0
