label,precision,recall,f1-score,support
T1003.001_0ef4cc7b-611c-4237-b20b-db36b6906554,0.0,0.0,0.0,73.0
T1047_f4b0b4129560ea66f9751275e82f6bab,0.0,0.0,0.0,2.0
T1078.001_d0ca00832890baa1d42322cf70fcab1a,0.0,0.0,0.0,1.0
T1137.002_e2af3c3ab1b0f659c874b8af58c49759,0.0,0.0,0.0,6.0
T1201_38f6f0e50a6b196140ec40d3dc9cc9e6,0.0,0.0,0.0,1.0
T1204.002_522f3f35cd013e63830fa555495a0081,0.0,0.0,0.0,1.0
T1217_69bbe2183fa09c00ccaac62d48e214f8,0.0,0.0,0.0,5.0
T1490_c156ac5c9fa67080365268d95f29053d,0.0,0.0,0.0,1.0
T1562.002_94f51bf01a7036fe02d07b4c18967669,0.0,0.0,0.0,2.0
T1566.001_1afaec09315ab71fdfb167175e8a019a,0.0,0.0,0.0,9.0
micro avg,0.0,0.0,0.0,101.0
macro avg,0.0,0.0,0.0,101.0
weighted avg,0.0,0.0,0.0,101.0
