label,precision,recall,f1-score,support
T1003.002_7fa4ea18694f2552547b65e23952cabb,0.0,0.0,0.0,5.0
T1003.003_f049b89533298c2d6cd37a940248b219,0.0,0.0,0.0,1.0
T1033_c0da588f-79f0-4263-8998-7496b1a40596,0.0,0.0,0.0,1.0
T1059.001_6efbccc1869e8cd618c0d3ecda407d5f,0.0,0.0,0.0,17.0
T1204.002_522f3f35cd013e63830fa555495a0081,0.0,0.0,0.0,1.0
T1496_46da2385-cf37-49cb-ba4b-a739c7a19de4,0.0,0.0,0.0,90.0
T1547.001_777043894e42d2aae3881e63f6c76d33,0.0,0.0,0.0,4.0
T1566.001_1afaec09315ab71fdfb167175e8a019a,0.0,0.0,0.0,9.0
micro avg,0.0,0.0,0.0,128.0
macro avg,0.0,0.0,0.0,128.0
weighted avg,0.0,0.0,0.0,128.0
